CODIGO_ID	Fecha	MarcaMora_Tarjeta	ORIGEN_APROBACION	FORMA_PAGO	SALDO_TOTAL_TARJETA	CUPO_PROMEDIO_TARJETA	SALDO_UTILIZ_PROM_CLIENTE	CANTIDAD_TOTAL_AVANCES	ANTIGUEDAD_TARJETA_ANIOS	PROMEDIO_MENSUAL_CONSUMOS_LOCALES	MAXIMO_NUM_DIAS_VENCIDO	NUMERO_OPERACIONES_TITULAR	PROMEDIO_DIAS_SOBREGIRO_CC	PROMEDIO_MENSUAL_SALDO_CUENTA_PASIVO	MARCA_CUENTA_CORRIENTE	MARCA_CUENTA_AHORROS	RIESGO_CLIENTE_TOTAL_GFP	VALOR_DEPOSITO_A_PLAZO	SEGMENTO_RIESGO	SUCURSAL	EDAD	GENERO	INSTRUCCION	NUM_TC_SIST_FIM
9540	2018-06-12	0	Proactivo	No	66.34	933.3333	681.205	0	2	0	37	4	0	96.6199	Si	Si	0	0	A	QUITO	23	FEM	SEC	2
9541	2018-06-13	0	Proactivo	Si	290.63	900	751.1616	1	2	0	0	1	0	233.4045	Si	Si	271.8	0	A	QUITO	33	FEM	SEC	5
9542	2018-06-07	0	Proactivo	No	644.04	1100	953.5916	0	2	29	16	3	0	171.6059	Si	Si	595.05	0	B	QUITO	33	FEM	SEC	5
9543	2018-06-23	0	Proactivo	No	11.42	1100	357.5833	0	2	61.6	35	3	0	159.4759	Si	Si	814.61	0	A	GUAYAQUIL	35	FEM	SEC	2
9544	2018-06-08	0	Proactivo	No	1560.91	1300	1155.0283	0	2	222.97	7	3	0	68.6317	Si	Si	3736.64	0	B	MANTA	32	FEM	SEC	1
9545	2018-06-26	0	Proactivo	No	693.06	1200	573.3016	3	2	0	32	5	0	140.3874	Si	Si	1019.2	0	A	QUITO	31	MAS	SEC	4
9546	2018-06-01	0	Proactivo	No	1303.9	4600	944.8866	0	2	573.48	0	2	0	27270.5885	Si	Si	1303.9	0	A	QUITO	39	MAS	SEC	3
9547	2018-06-01	0	Proactivo	No	747.06	1000	580.9816	0	2	33.25	0	4	0	25.3936	Si	Si	670.77	0	B	AMBATO	32	MAS	SEC	2
9548	2018-06-29	0	Proactivo	No	1856.44	5000	462.975	0	2	0	18	1	0	2058.4993	Si	Si	1856.44	0	A	CUENCA	38	MAS	SEC	4
9549	2018-06-22	0	Proactivo	No	694	700	436.335	6	2	14.9	3	1	0	0	No	No	681.28	0	A	GUAYAQUIL	48	FEM	UNI	0
9550	2018-06-28	0	Proactivo	No	630.63	700	808.4983	0	2	110.12	9	4	0	85.7972	Si	Si	674.86	0	A	QUITO	24	MAS	SEC	2
9551	2018-06-08	0	Proactivo	No	281.75	900	500.9016	2	2	80.99	0	1	0	160.1728	Si	Si	69.06	0	A	QUITO	39	FEM	SEC	5
9552	2018-06-04	0	Proactivo	No	659.11	900	473.6283	0	2	58.14	30	2	0	8.761	Si	Si	570.02	0	A	GUAYAQUIL	37	MAS	SEC	3
9553	2018-06-11	0	Proactivo	No	1199.27	1166.6666	1204.895	0	10	44.41	0	1	0	0	No	No	1182.8	0	A	QUITO	37	MAS	SEC	1
9554	2018-07-31	0	Proactivo	Si	1706.92	1400	786.5483	1	2	410.94	9	4	0	159.905	Si	Si	1286.2	0	A	AMBATO	36	MAS	SEC	3
9555	2018-07-30	0	Proactivo	Si	1079.14	1200	1156.54	2	2	110.4	18	3	0	42.2963	Si	Si	1198.52	0	A	QUITO	42	FEM	SEC	0
9556	2018-07-15	0	Proactivo	Si	6462.11	18200	4839.3616	0	11	0	7	5	4	26652.2956	Si	Si	326919.29	0	A	GUAYAQUIL	23	MAS	SEC	3
9557	2018-07-17	0	Proactivo	No	848.66	1233.3333	919.9583	0	2	63.36	7	1	0	32.5363	Si	Si	953.71	0	A	CUENCA	40	MAS	SEC	2
9558	2018-07-23	0	Proactivo	Si	863.26	1200	903.4383	0	2	282.21	37	1	0	433.7331	Si	Si	766.75	0	A	QUITO	30	FEM	SEC	0
9559	2018-07-22	0	Proactivo	No	1183.73	1200	1380.5933	4	2	26.5	0	1	0	46.1341	Si	Si	1183.73	0	A	QUITO	40	MAS	SEC	4
9560	2018-07-14	0	Proactivo	No	1412.05	1166.6666	1034.8866	0	2	172.45	7	1	0	44.9405	Si	Si	1351.22	0	A	GUAYAQUIL	32	FEM	SEC	0
9561	2018-07-05	0	Proactivo	No	686.79	600	489.4833	0	2	90	9	3	0	66.912	Si	Si	612.36	0	A	QUITO	45	MAS	UNI	0
9562	2018-07-18	0	Proactivo	No	105.07	1816.6666	359.195	0	10	137.85	0	1	0	852.6376	Si	Si	325.13	0	A	QUITO	39	FEM	SEC	0
9563	2018-07-03	0	Proactivo	No	942.33	4300	561.695	0	2	0	0	5	0	665.0291	Si	Si	942.33	3368.99	A	GUAYAQUIL	24	MAS	SEC	3
9564	2018-07-19	0	Proactivo	No	485.74	9400	788.0816	0	8	185.35	0	3	0	0	No	No	706.36	23870.67	A	GUAYAQUIL	43	MAS	SEC	1
9565	2018-07-31	0	Proactivo	No	552.5	1100	582.4816	0	2	150.45	0	2	0	1288.2341	Si	Si	552.5	0	A	GUAYAQUIL	24	MAS	SEC	0
9566	2018-07-18	0	Proactivo	No	594.49	600	560.4083	0	2	663.79	6	1	0	1199.9678	Si	Si	574.49	0	A	QUITO	36	MAS	SEC	1
9567	2018-07-28	0	Proactivo	Si	256.86	1433.3333	634.155	0	2	21.08	0	3	0	749.7375	Si	Si	205.57	0	A	GUAYAQUIL	30	MAS	SEC	3
9568	2018-07-27	0	Proactivo	No	1827.31	2000	2048.2366	0	10	130.95	19	1	0	0	No	No	1853.06	0	A	GUAYAQUIL	32	MAS	SEC	0
9569	2018-07-22	1	Proactivo	No	1689.84	1700	1174.2333	0	2	242.07	7	1	0	155.443	Si	Si	1613.09	0	A	GUAYAQUIL	44	MAS	UNI	0
9570	2018-07-02	0	Proactivo	No	903.52	1000	1172.9033	3	2	185.21	5	6	0	19.0345	Si	Si	903.52	0	C	QUITO	49	MAS	SEC	1
9571	2018-07-27	0	Proactivo	Si	6040.6	6083.3333	2422.335	0	2	246.4	0	1	0	1044.7405	No	No	6048.59	0	A	QUITO	46	MAS	UNI	5
9572	2018-07-18	0	Proactivo	Si	1084.14	1100	837.1916	0	2	168.75	32	1	0	48.4669	Si	Si	1068.72	0	A	CUENCA	48	FEM	UNI	4
9573	2018-07-02	0	Proactivo	No	1949.93	4466.6666	2045.6783	2	2	158.49	2	4	0	707.6	Si	Si	1949.93	0	A	QUITO	40	MAS	SEC	5
9574	2018-07-06	0	Proactivo	Si	453.09	1333.3333	325.8483	0	2	239.89	1	1	0	276.6847	Si	Si	393.15	0	A	QUITO	24	MAS	SEC	0
9575	2018-07-06	0	Proactivo	No	588.26	700	659.2283	1	2	0	7	4	0	20.7295	Si	Si	588.26	0	B	SANTO DOMINGO	38	FEM	SEC	1
9576	2018-07-26	0	Proactivo	No	4151.67	4500	4356.04	6	2	424.08	15	3	0	579.2264	Si	Si	4407.78	0	A	GUAYAQUIL	40	MAS	SEC	5
9577	2018-07-03	0	Proactivo	No	1127.82	1133.3333	919.0883	0	2	30.89	3	2	0	17.9088	Si	Si	1127.82	0	A	SANTO DOMINGO	28	FEM	SEC	3
9578	2018-07-26	0	Proactivo	Si	17.2	1066.6666	304.3333	2	2	0	6	1	0	119.875	Si	Si	0	0	A	QUITO	35	FEM	SEC	0
9579	2018-07-14	0	Proactivo	No	292.5	1100	394.565	2	2	18.07	2	2	0	40.2256	Si	Si	292.5	0	A	GUAYAQUIL	46	MAS	UNI	0
9580	2018-07-01	0	Proactivo	No	226.62	1000	946.03	0	2	21.38	8	3	0	16.1081	Si	Si	345.92	0	A	GUAYAQUIL	49	MAS	UNI	2
9581	2018-07-25	0	Proactivo	No	281.31	1983.3333	732.7683	0	10	316.3	17	1	0	24.5375	Si	Si	281.31	0	A	GUAYAQUIL	45	MAS	UNI	1
9582	2018-07-27	0	Proactivo	No	1146.41	1200	1302.01	6	2	50.12	30	4	0	60.0936	Si	Si	1084.46	0	A	QUITO	49	FEM	UNI	2
9583	2018-07-10	0	Proactivo	Si	414.94	500	449.1583	6	2	24.89	34	1	0	48.2458	Si	Si	432.12	0	B	GUAYAQUIL	33	FEM	SEC	2
9584	2018-07-21	0	Demanda	Si	264.74	500	51.1433	5	2	44.52	0	2	0	81.8086	Si	Si	1550.06	0	A	QUITO	45	MAS	UNI	0
9585	2018-07-11	0	Demanda	Si	486.87	5000	662.1816	0	2	816.36	0	1	0	869.2793	Si	Si	608.97	0	A	QUITO	24	MAS	SEC	4
9586	2018-07-02	1	Demanda	No	2424.36	2900	2828.1666	4	2	387.03	17	4	0	0	No	No	2424.36	0	E	AMBATO	36	MAS	SEC	1
9587	2018-07-11	0	Demanda	No	470.51	725	674.495	0	2	0	37	8	0	0	No	No	653.62	0	B	GUAYAQUIL	44	MAS	UNI	5
9588	2018-07-31	0	Proactivo	No	2755.88	3000	2412.1283	1	2	134.61	53	3	0	12.07	Si	Si	2602.21	0	A	QUITO	36	MAS	SEC	1
9589	2018-07-03	0	Proactivo	No	412.02	3000	368.7233	1	2	113.66	29	3	0	0	No	No	313.79	0	A	QUITO	49	FEM	UNI	5
9590	2018-07-06	0	Proactivo	No	3733.79	3750	1552.03	3	2	779.07	7	2	0	0	No	No	3769	0	A	QUITO	25	MAS	SEC	0
9591	2018-07-03	0	Proactivo	No	70	12600	760.9533	0	8	4207.34	1	3	0	45866.9858	Si	Si	70	0	A	CUENCA	48	MAS	UNI	5
9592	2018-07-09	0	Proactivo	No	327.56	3000	563.8583	0	2	129.75	18	3	0	0	No	No	327.56	0	A	GUAYAQUIL	37	FEM	SEC	3
9593	2018-07-09	0	Proactivo	No	1272.29	1700	674.5233	1	2	0	43	4	0	0	No	No	1272.29	0	A	GUAYAQUIL	28	MAS	SEC	1
9594	2018-07-14	0	Proactivo	No	1049.3	3000	239.9783	0	2	0	0	3	0	0.34	Si	Si	989.71	0	A	ESMERALDAS	36	FEM	SEC	3
9595	2018-07-20	0	Proactivo	No	2996.8	3000	2841.5	7	2	197.33	24	5	0	0	No	No	2805.19	0	A	GUAYAQUIL	32	MAS	SEC	4
9596	2018-07-12	1	Proactivo	No	1725.21	3000	1395.0633	12	2	66.68	8	6	0	0	No	No	1725.21	0	A	GUAYAQUIL	41	MAS	SEC	1
9597	2018-07-08	0	Proactivo	No	1683.8	2666.6666	1123.2616	0	2	0	17	5	0	0	No	No	1591.19	0	A	GUAYAQUIL	36	FEM	SEC	0
9598	2018-07-20	0	Proactivo	No	869.14	3000	1421.185	0	2	233.53	7	4	0	0	No	No	820.98	0	A	GUAYAQUIL	23	MAS	SEC	4
9599	2018-07-04	0	Proactivo	No	814.36	2166.6666	1577.6783	0	2	0	37	6	0	0	No	No	703.71	0	B	GUAYAQUIL	32	FEM	SEC	3
9600	2018-07-07	0	Proactivo	No	279.07	2400	217.8983	0	2	80.61	56	1	0	0	No	No	237.2	0	A	GUAYAQUIL	29	FEM	SEC	2
9601	2018-07-14	0	Proactivo	No	162.29	2500	1078.5416	0	2	0	36	5	0	0	No	No	144.48	0	B	GUAYAQUIL	28	MAS	SEC	3
9602	2018-07-07	0	Proactivo	No	2567.49	3000	3482.4533	0	2	469.42	9	3	0	0	No	No	2567.49	0	A	GUAYAQUIL	46	FEM	UNI	4
9603	2018-07-05	0	Proactivo	No	2157.76	3000	180.745	2	2	0	5	4	0	0	No	No	1983.24	0	A	GUAYAQUIL	25	MAS	SEC	3
9604	2018-07-05	0	Proactivo	No	1333.34	3316.6666	1044.43	0	2	223.58	7	1	0	0	No	No	1054.62	0	A	GUAYAQUIL	33	FEM	SEC	5
9605	2018-07-09	0	Proactivo	No	1024.54	3000	537.2483	0	2	0	9	5	0	0	No	No	1024.54	0	A	GUAYAQUIL	26	FEM	SEC	1
9606	2018-07-16	0	Proactivo	No	2896.78	3000	1201.205	1	2	0	5	5	0	0	No	No	2763.67	0	A	QUITO	39	MAS	SEC	0
9607	2018-07-19	0	Demanda	No	986.81	1000	899.3016	2	2	0	39	2	2	285.1782	Si	Si	986.81	0	A	GUAYAQUIL	23	MAS	SEC	0
9608	2018-07-07	0	Demanda	No	682.91	750	559.955	0	2	0	64	3	0	646.8898	Si	Si	649.74	0	A	QUITO	37	FEM	SEC	1
9609	2018-07-26	0	Demanda	No	979.07	1000	952.5766	7	2	136.64	31	4	0	46.4224	Si	Si	3607.55	0	A	QUITO	24	MAS	SEC	2
9610	2018-07-18	0	Proactivo	No	282.79	2250	70.9533	2	2	15.32	21	2	0	0	No	No	282.79	0	A	QUITO	24	MAS	SEC	5
9611	2018-07-11	1	Proactivo	No	2076.56	2100	1662.9633	1	2	168.23	35	7	0	0	No	No	1795.11	0	A	QUITO	36	FEM	SEC	1
9612	2018-07-29	0	Proactivo	No	726.41	1333.3333	624.5816	0	2	0	29	2	0	0	No	No	627.17	0	A	QUITO	39	MAS	SEC	5
9613	2018-07-26	0	Proactivo	No	2475.29	3000	2848.5883	15	2	0	23	4	0	31.3192	Si	Si	2535.29	0	A	SANTO DOMINGO	48	FEM	UNI	0
9614	2018-07-16	0	Proactivo	No	525.34	3000	303.565	0	2	0	5	2	0	0	No	No	525.34	0	A	GUAYAQUIL	50	FEM	UNI	1
9615	2018-07-14	0	Proactivo	No	1738.9	3000	2209.405	0	2	101.22	9	3	0	0	No	No	1484.06	0	A	GUAYAQUIL	32	MAS	SEC	3
9616	2018-07-22	0	Proactivo	No	1186.68	3000	732.9616	0	2	183.72	9	4	0	0	No	No	1017.3	0	A	GUAYAQUIL	32	FEM	SEC	3
9617	2018-07-14	0	Proactivo	No	1803.87	3000	2505.1083	0	2	189.27	30	2	0	0	No	No	1578.92	0	A	GUAYAQUIL	30	FEM	SEC	2
9618	2018-07-24	0	Proactivo	No	1799.28	3000	982.9583	0	2	107.67	11	2	0	0	No	No	1799.28	0	A	GUAYAQUIL	44	MAS	UNI	3
9619	2018-07-19	0	Proactivo	No	388.26	3000	165.7383	0	2	0	0	3	0	0	No	No	388.26	0	A	GUAYAQUIL	50	MAS	UNI	0
9620	2018-07-22	0	Proactivo	No	378.39	1700	1184.325	0	2	301.3	25	3	0	0	No	No	378.39	0	A	GUAYAQUIL	47	MAS	UNI	3
9621	2018-07-03	0	Proactivo	No	29.39	2416.6666	513.155	0	2	0	38	5	0	0	No	No	0	0	A	GUAYAQUIL	27	MAS	SEC	0
9622	2018-07-05	0	Proactivo	Si	2469.32	2983.3333	1850.785	0	2	119.94	1	4	0	59.0742	Si	Si	2139.16	0	A	GUAYAQUIL	50	MAS	UNI	3
9623	2018-07-04	0	Proactivo	No	1980.42	6666.6666	2251.1916	0	10	226.83	16	1	0	3746.7404	Si	Si	1837.99	0	A	GUAYAQUIL	27	FEM	SEC	5
9624	2018-07-05	0	Proactivo	No	1726.92	3000	673.8	3	2	16.62	47	3	0	25.0659	Si	Si	1726.92	0	A	GUAYAQUIL	37	MAS	SEC	1
9625	2018-07-03	0	Proactivo	No	2335.6	2600	2479.4283	0	2	226.07	7	4	0	0	No	No	2181.7	0	A	GUAYAQUIL	29	MAS	SEC	2
9626	2018-07-10	0	Proactivo	No	2947.81	3000	3193.5416	4	2	211.42	9	3	0	0	No	No	2979.79	0	A	GUAYAQUIL	25	MAS	SEC	5
9627	2018-07-11	0	Proactivo	No	1489.98	3000	806.0366	0	2	258.54	7	3	0	0	No	No	1238.52	0	A	GUAYAQUIL	23	MAS	SEC	3
9628	2018-07-26	0	Proactivo	No	2103.62	3000	1261.9116	2	2	0	0	3	0	0	No	No	2103.62	0	A	GUAYAQUIL	39	MAS	SEC	3
9629	2018-07-30	0	Proactivo	No	1458.63	3000	1162.965	4	2	49.54	0	5	0	0	No	No	1458.63	0	B	GUAYAQUIL	37	FEM	SEC	0
9630	2018-07-17	0	Proactivo	No	2826.58	3000	2707.515	1	2	261.45	19	4	0	0	No	No	2826.58	0	A	GUAYAQUIL	48	MAS	UNI	0
9631	2018-07-09	0	Proactivo	No	36.66	3000	266.9	0	2	53.8	0	4	0	0	No	No	36.66	0	A	GUAYAQUIL	28	FEM	SEC	1
9632	2018-07-16	0	Proactivo	No	724	2400	693.2366	0	2	102.55	19	2	0	305.8871	Si	Si	763	0	A	GUAYAQUIL	30	MAS	SEC	3
9633	2018-07-09	0	Demanda	Si	957.93	3500	806.7083	0	2	0	0	2	0	2931.1521	Si	Si	10058.41	0	A	SANTO DOMINGO	38	MAS	SEC	2
9634	2018-07-14	0	Demanda	No	501.86	1400	651.695	0	2	22.4	0	4	0	4392.1724	Si	Si	3333.68	1337.88	A	QUITO	36	FEM	SEC	2
9635	2018-07-09	0	Demanda	No	430.07	500	539.05	2	2	35.15	6	4	0	0	No	No	430.07	0	B	MANTA	40	FEM	SEC	4
9636	2018-07-18	0	Demanda	Si	322.06	4400	0	0	2	0	9	5	2	5427.967	No	No	19063.52	0	A	AMBATO	37	MAS	SEC	1
9637	2018-07-06	0	Demanda	No	2094.05	4400	1086.1633	4	2	388.12	31	5	0	0	No	No	1880.93	0	A	MANTA	32	FEM	SEC	4
9638	2018-07-19	0	Proactivo	No	2197.17	2583.3333	1926.8083	0	2	0	17	3	0	0	Si	Si	2197.17	0	A	QUITO	28	FEM	SEC	3
9639	2018-07-13	0	Proactivo	No	2214.6	3000	1958.9183	8	2	0	0	5	0	0	No	No	2314.57	0	A	QUITO	28	MAS	SEC	2
9640	2018-07-08	0	Proactivo	No	2935.8	3000	2934.2583	1	2	188.58	21	9	0	17.661	No	No	2935.8	0	E	QUITO	30	FEM	SEC	4
9641	2018-07-27	0	Proactivo	No	1345.37	2400	1299.6116	2	2	101.28	28	3	0	0	No	No	1031.3	0	A	GUAYAQUIL	46	MAS	UNI	3
9642	2018-07-13	0	Proactivo	No	1713.34	3000	1140.1033	0	2	77.38	0	5	0	0	No	No	1713.34	0	A	GUAYAQUIL	37	FEM	SEC	2
9643	2018-07-11	0	Proactivo	No	1386.52	1900	1387.9633	6	2	196.72	34	4	0	0	No	No	1585.34	0	A	GUAYAQUIL	29	MAS	SEC	3
9644	2018-07-13	0	Proactivo	No	2727.43	3000	2748.7783	6	2	106.67	17	4	0	0	No	No	2927.43	0	A	GUAYAQUIL	27	FEM	SEC	3
9645	2018-07-25	0	Proactivo	No	2767.66	3000	2596.51	0	2	312.45	0	5	0	0	No	No	2807.77	0	A	GUAYAQUIL	24	MAS	SEC	0
9646	2018-07-05	0	Proactivo	No	1375.15	1666.6666	1322.5316	3	2	0	21	4	0	0	No	No	1375.15	0	A	GUAYAQUIL	31	MAS	SEC	0
9647	2018-07-24	0	Proactivo	No	2996.23	3000	3504.7816	3	2	0	0	6	0	0	No	No	2996.23	0	A	GUAYAQUIL	50	FEM	UNI	1
9648	2018-07-09	0	Proactivo	No	1978.63	2700	1528.0333	0	2	154	3	6	0	0	No	No	1785.71	0	A	GUAYAQUIL	44	FEM	UNI	4
9649	2018-07-21	0	Proactivo	No	2028.76	3000	2490.6816	1	2	362.24	8	6	0	0	No	No	2128.76	0	A	GUAYAQUIL	35	MAS	SEC	1
9650	2018-07-24	0	Proactivo	No	499.28	3000	2291.5966	1	2	0	0	4	0	0	No	No	662.54	0	A	GUAYAQUIL	35	MAS	SEC	3
9651	2018-07-09	0	Proactivo	No	1858.26	3000	757.5583	0	2	0	0	4	0	0	No	No	1890.39	0	A	GUAYAQUIL	42	FEM	SEC	1
9652	2018-07-11	0	Proactivo	No	2926.48	3000	3287.5983	4	2	112.8	0	7	0	3.47	Si	Si	2806.63	0	A	GUAYAQUIL	29	MAS	SEC	0
9653	2018-07-25	0	Proactivo	No	2245.79	2400	1440.075	0	2	101.45	33	2	0	0	No	No	2285.51	0	A	GUAYAQUIL	39	FEM	SEC	0
9654	2018-07-31	0	Proactivo	No	1486.82	5800	1118.7666	0	8	17.12	0	1	0	83.4422	Si	Si	1549.74	0	A	AMBATO	47	MAS	UNI	3
9655	2018-07-10	0	Proactivo	No	2657.21	3000	2753.1083	0	2	431.53	16	8	0	0	No	No	2657.21	0	A	GUAYAQUIL	25	MAS	SEC	0
9656	2018-07-13	0	Proactivo	No	1317.62	3000	2570.8933	0	2	194.86	52	3	0	0	No	No	1317.62	0	A	GUAYAQUIL	36	FEM	SEC	0
9657	2018-07-15	0	Proactivo	No	940.77	2400	1530.4516	0	2	0	38	3	0	0	No	No	795.82	0	B	GUAYAQUIL	39	FEM	SEC	1
9658	2018-07-28	0	Proactivo	No	1895.99	1933.3333	2000.4066	0	10	277.44	17	4	0	0	No	No	1818.44	0	A	GUAYAQUIL	32	FEM	SEC	5
9659	2018-07-29	0	Proactivo	No	2169.16	2400	684.94	4	2	91.45	19	3	0	0	No	No	2054.08	0	A	GUAYAQUIL	38	MAS	SEC	3
9660	2018-07-17	0	Proactivo	No	27.45	1150	402.8633	0	2	0	36	2	0	0	No	No	0	0	A	GUAYAQUIL	48	FEM	UNI	1
9661	2018-07-08	0	Proactivo	No	1363.55	3000	2124.2883	0	2	123.24	51	4	0	0	No	No	1363.55	0	A	GUAYAQUIL	35	MAS	SEC	0
9662	2018-07-14	0	Proactivo	No	3974.97	6000	4514.0683	0	8	27.88	21	5	0	0	No	No	3974.97	0	A	AMBATO	43	MAS	SEC	2
9663	2018-07-29	0	Proactivo	Si	781.05	600	525.405	9	2	59.69	7	4	0	2.1812	No	No	694.8	0	A	QUITO	29	MAS	SEC	1
9664	2018-07-12	1	Proactivo	No	200	1400	235.9	1	2	15.56	28	3	0	0	No	No	200	0	B	GUAYAQUIL	30	MAS	SEC	0
9665	2018-07-22	0	Proactivo	No	307.63	8800	6495.6433	0	8	7.99	15	4	0	0	No	No	353.41	0	A	AMBATO	41	FEM	SEC	4
9666	2018-07-24	0	Proactivo	No	2097.66	2233.3333	2092.8566	1	2	101.66	22	4	0	0	No	No	2064.83	0	A	GUAYAQUIL	31	FEM	SEC	1
9667	2018-07-19	0	Proactivo	No	2695.45	3000	2430.6466	13	2	0	7	3	0	0	No	No	2691.88	0	A	GUAYAQUIL	28	MAS	SEC	2
9668	2018-07-08	0	Proactivo	No	1490.18	2166.6666	1462.5983	0	2	17.12	35	4	0	0	No	No	1427.28	0	A	GUAYAQUIL	38	MAS	SEC	4
9669	2018-07-12	0	Proactivo	No	17	900	652.3916	0	10	18.68	1	2	0	0	No	No	17	0	A	QUITO	49	FEM	UNI	0
9670	2018-07-15	0	Proactivo	No	655.76	3000	1318.0683	0	2	418.52	0	3	0	0	No	No	655.76	0	A	GUAYAQUIL	47	MAS	UNI	3
9671	2018-07-24	0	Proactivo	No	1930.89	3000	1360.5016	0	2	205.32	2	3	0	0	No	No	1930.89	0	A	GUAYAQUIL	46	MAS	UNI	2
9672	2018-07-29	0	Proactivo	No	2823.06	3000	2823.785	2	2	295.51	52	2	0	0	No	No	2823.06	0	A	GUAYAQUIL	45	FEM	UNI	5
9673	2018-07-28	0	Proactivo	No	1001.71	2000	1036.11	0	2	0	31	3	0	0	No	No	821.01	0	A	GUAYAQUIL	45	MAS	UNI	4
9674	2018-07-29	0	Proactivo	No	960.43	2400	1572.285	0	2	0	35	2	0	0	No	No	1984.77	0	A	GUAYAQUIL	46	FEM	UNI	1
9675	2018-07-08	0	Proactivo	No	2089.2	3000	2497.5033	0	2	0	1	5	0	0	No	No	2089.2	0	A	GUAYAQUIL	42	FEM	SEC	3
9676	2018-07-25	0	Proactivo	No	1601.26	2650	641.1566	1	10	506.31	0	4	0	0	No	No	1724.69	0	A	GUAYAQUIL	31	FEM	SEC	5
9677	2018-07-26	0	Proactivo	No	278.84	1483.3333	942.4116	0	2	0	70	2	0	0	No	No	278.84	0	A	GUAYAQUIL	25	FEM	SEC	5
9678	2018-07-28	0	Proactivo	No	2573.67	3000	2440.4083	1	2	0	20	3	0	0	No	No	2593.46	0	A	GUAYAQUIL	44	MAS	UNI	0
9679	2018-07-11	0	Proactivo	No	618.72	1333.3333	645.405	0	2	0	21	4	0	0	No	No	618.72	0	A	GUAYAQUIL	42	MAS	SEC	2
9680	2018-07-01	0	Proactivo	No	1379.79	3000	746.6766	0	2	0	25	3	0	0	Si	Si	1379.79	0	A	GUAYAQUIL	23	FEM	SEC	4
9681	2018-07-27	0	Proactivo	No	2128.87	2750	2598.555	0	2	541.36	20	4	0	0	No	No	2128.87	0	A	GUAYAQUIL	40	MAS	SEC	5
9682	2018-07-28	0	Proactivo	No	2225.67	3000	1822.7366	0	2	385.54	17	7	0	0	No	No	2464.9	0	A	GUAYAQUIL	43	MAS	SEC	1
9683	2018-07-09	0	Proactivo	No	2854.23	3000	854.4816	0	2	0	14	4	0	0	No	No	2854.23	0	A	GUAYAQUIL	37	MAS	SEC	3
9684	2018-07-25	0	Proactivo	No	665.43	1066.6666	734.4183	0	2	27.99	36	3	0	0	No	No	665.43	0	A	GUAYAQUIL	50	MAS	UNI	4
9685	2018-07-27	0	Proactivo	No	3010.23	3250	2096.1416	2	2	458.4	0	2	0	1523.462	No	No	3214.03	0	A	GUAYAQUIL	32	FEM	SEC	3
9686	2018-07-24	0	Proactivo	No	2303.07	3666.6666	1235.7333	0	2	334.95	0	2	0	0	No	No	1966.54	0	A	GUAYAQUIL	48	MAS	UNI	4
9687	2018-07-28	0	Proactivo	No	2258.33	2400	2199.655	0	2	58.36	3	3	0	0	No	No	2358.33	0	A	GUAYAQUIL	43	FEM	SEC	3
9688	2018-07-03	0	Proactivo	No	1263.76	2333.3333	2122.4616	0	2	8.37	37	6	0	0	No	No	1263.76	0	A	GUAYAQUIL	25	FEM	SEC	5
9689	2018-07-29	0	Proactivo	No	2970.64	3000	2070.2433	0	2	228.26	0	8	0	253.0629	No	No	2970.64	0	A	GUAYAQUIL	39	MAS	SEC	2
9690	2018-07-03	0	Proactivo	No	4926.16	9600	7390.625	0	8	510.2	6	9	10	1467.3896	No	No	5284.96	0	B	GUAYAQUIL	32	MAS	SEC	5
9691	2018-07-26	0	Proactivo	No	1885.92	3000	2943.1416	0	2	0	5	4	0	0.85	Si	Si	1998	0	A	GUAYAQUIL	45	FEM	UNI	3
9692	2018-07-31	0	Proactivo	No	1375.23	4166.6666	1514.5866	0	2	231.69	0	3	0	0	No	No	1375.23	0	A	GUAYAQUIL	43	MAS	SEC	3
9693	2018-07-17	0	Proactivo	No	2262.12	3000	2681.1033	0	2	121.07	0	5	0	0	No	No	2262.12	0	A	GUAYAQUIL	23	MAS	SEC	0
9694	2018-07-14	0	Proactivo	No	1462.95	3000	2086.9433	0	2	91.67	45	4	0	374.9879	Si	Si	1382.49	0	A	GUAYAQUIL	25	FEM	SEC	5
9695	2018-07-18	0	Proactivo	No	2270.62	2600	3030.995	3	2	23.4	10	5	0	0	No	No	2270.62	0	A	GUAYAQUIL	39	FEM	SEC	5
9696	2018-07-04	0	Proactivo	No	2002.44	3000	2127.265	3	2	262.61	21	1	0	0	No	No	2026.24	0	A	GUAYAQUIL	41	MAS	SEC	0
9697	2018-07-16	0	Proactivo	No	37.13	1333.3333	161.75	0	2	19.01	32	6	0	0	No	No	39.6	0	A	GUAYAQUIL	45	MAS	UNI	3
9698	2018-07-27	0	Proactivo	No	754.69	2083.3333	828.6816	0	10	300.67	0	2	0	2401.1189	No	No	929.25	0	A	GUAYAQUIL	24	MAS	SEC	3
9699	2018-07-09	0	Proactivo	No	1385.12	3000	587.07	2	2	420.11	0	3	0	0	No	No	1445.92	0	A	GUAYAQUIL	49	MAS	UNI	4
9700	2018-07-18	1	Proactivo	No	1484.63	1800	1710.5366	2	2	87.06	21	6	0	0	No	No	1484.63	0	B	GUAYAQUIL	34	FEM	SEC	1
9701	2018-07-29	0	Proactivo	Si	6133.46	12000	6313.43	0	11	3147.51	0	2	0	4826.3103	Si	Si	8254.57	29678.91	A	GUAYAQUIL	46	MAS	UNI	3
